id,date,cluster_id,genotype_name,species,site,rack,qty,reason,comment
611367e7-4bc7-4109-bd01-778422161ea8,12/23/24 10:58,1ea95748-dbe6-440c-a13d-e73ca28a30c6,AP23,AP,Mote Key Largo,R295,-3,other,other
eb1fa12e-6c66-427a-808c-59da1d5efcc4,12/23/24 7:38,c451cf7a-f254-42f4-9551-b95d32e25ca6,DL231,DL,Mote Summerland,R1150,-3,unknown,unknown
cb24a635-ced6-4b97-b7a1-16ff04c881d7,12/23/24 7:00,0d740c5c-0c83-4e77-8944-88378b83e828,OF994,OF,Mote Summerland,R303,-1,unknown,unknown
1226025e-796c-4b17-8f7c-48a3d97aba71,12/23/24 6:52,27b26207-85f7-40c1-b51c-142fdce06be7,DL2,DL,Mote Summerland,R1522,-4,unknown,unknown
7fd5cc57-79f0-494b-a42f-a9286a1f7ed3,12/23/24 6:28,199f83e0-ff8a-4630-b718-0e08571387e0,DL221,DL,Mote Summerland,R1434,-2,ciliates,ciliates
f3a42c70-533a-4ee8-9fef-6ab291e820cd,12/23/24 6:28,0f312bb0-accb-46e3-b96f-543d52d4f1b7,DL200,DL,Mote Summerland,R1434,-2,ciliates,ciliates
43e9b498-3481-4518-adab-394da4452a24,12/23/24 6:28,7fcaa318-0a00-4302-b641-d8442dbf1756,DL223,DL,Mote Summerland,R941,-2,ciliates,ciliates
43de4a07-ffdc-463c-9b94-3bec4c04ac92,12/22/24 11:22,21b311a9-4921-443a-a4b4-33fcbc150db4,OF976,OF,Mote Summerland,R1172,-1,unknown,unknown
d76146ae-d25d-4378-85ea-098bccecf1ec,12/22/24 11:22,21b311a9-4921-443a-a4b4-33fcbc150db4,OF976,OF,Mote Summerland,R1172,-1,unknown,unknown
41a63b24-06da-4126-a920-99a2ea6ce5b2,12/20/24 7:52,5d272835-eadd-4569-a907-ee2b70512f4a,DL3,DL,Mote Summerland,R694,-2,other,other
5d3fd410-e567-4437-84ae-85b7309aaae4,12/18/24 8:29,b18c9b42-3044-424a-9c61-6b3c4b54338f,AP27,AP,Mote Key Largo,R45,23,fragging,fragging
c9c30aea-a9fd-4400-a39a-742ca0089507,12/18/24 8:20,b18c9b42-3044-424a-9c61-6b3c4b54338f,AP27,AP,Mote Key Largo,R45,-7,fragging,fragging
60c644be-0336-435e-a776-1c14d6d45161,12/18/24 8:08,70d10c9a-3a48-4bac-9e85-2067ff4c9169,OF951,OF,Mote Islamorada,R15,-2,fragging,fragging
927cdf73-6fa4-4d97-b869-332b16fa8eb6,12/18/24 7:58,b4b6e743-6246-4980-8ffe-b160c929a858,OF951,OF,Mote Islamorada,R47,1,fragging,fragging
233c83be-88f4-415e-9be7-d3d70e32d30f,12/18/24 7:57,cce52feb-a57f-4dea-aa05-1b108bb1559f,OF951,OF,Mote Islamorada,R123,35,fragging,fragging
f27e0e70-cad5-4a47-ad82-9f8beac48163,12/18/24 7:55,cce52feb-a57f-4dea-aa05-1b108bb1559f,OF951,OF,Mote Islamorada,R123,0,Move In,
2dbdffd1-0365-4ab9-85c7-c00f191187dd,12/18/24 7:55,b4b6e743-6246-4980-8ffe-b160c929a858,OF951,OF,Mote Islamorada,R47,58,fragging,fragging
493e31a3-5752-409b-ba93-c92f5361f42f,12/18/24 7:54,b4b6e743-6246-4980-8ffe-b160c929a858,OF951,OF,Mote Islamorada,R47,0,Move In,
5a1a79e0-4fb1-443e-ab6c-2073ea223dd7,12/18/24 6:20,47687216-ae49-4cde-84e8-74addf2a7fb4,AP29,AP,Mote Islamorada,R247,-1,other,other
dd81f7a4-4632-4df8-8ee2-fb9d5f220ff6,12/18/24 6:19,7f2c2261-2980-4e89-b545-0583323abdc2,AP134,AP,Mote Islamorada,R155,-2,other,other
ab5ec18d-038a-4aef-995f-bc0e39bcdd11,12/17/24 12:31,bc8fb7cf-45a1-496b-87d2-786cd037666d,OF985,OF,Mote Summerland,R710,39,fragging,fragging
d861cefc-cc7e-45c4-b85d-c47bad103dcc,12/17/24 12:30,bc8fb7cf-45a1-496b-87d2-786cd037666d,OF985,OF,Mote Summerland,R710,0,Move In,
32c8cde2-9e93-4578-b89d-bcd930b1c077,12/17/24 12:29,3bfd272f-a025-4f4d-9e53-0a880e3093f7,OF985,OF,Mote Summerland,R1163,-17,Move Out,
e3f0db94-3871-4110-88a4-debc961b2d2b,12/17/24 12:11,597b1128-0f85-4804-b414-658e270cde94,AP36,AP,Mote Key Largo,R193,23,fragging,fragging
113e6e2d-c4a3-4429-8679-23334b9e9194,12/17/24 11:48,820cdbfb-6f97-4967-84a0-2e1247b5d9ab,OA8,OA,Mote Islamorada,R10,-1,algae,algae
4d1ffbf5-525f-4d04-ad8c-b01f07a2478c,12/17/24 11:45,7c269328-f0b2-4581-9b9a-eb55f98e4866,AP63,AP,Mote Key Largo,R241,14,fragging,fragging
a75e745d-1f5e-4984-9056-96e41a97ab1b,12/17/24 11:44,45a9d2fb-a3fc-421d-aebd-979603892adb,AP63,AP,Mote Key Largo,R5,2,fragging,fragging
f50f6658-4064-4be6-8d05-47df4822fdfc,12/17/24 11:42,45a9d2fb-a3fc-421d-aebd-979603892adb,AP63,AP,Mote Key Largo,R5,7,fragging,fragging
f4be3616-fa26-483a-b13a-a50f362f8397,12/17/24 11:40,45a9d2fb-a3fc-421d-aebd-979603892adb,AP63,AP,Mote Key Largo,R5,-5,fragging,fragging
7ab19fff-9ee9-47cf-9952-2f0d700ce3b0,12/17/24 11:04,fc07a1f2-fba1-4367-92a8-14258ef37e20,OF940,OF,Mote Islamorada,R92,-1,disease,disease
da518f44-90b4-43e0-b15b-b8b8c2ebb5f4,12/17/24 11:03,be1feb6f-1939-420e-a21b-18a8faff0fa0,PS7,PS,Mote Islamorada,R213,-1,disease,disease
88c47a66-7956-44d6-b567-5b6c35dc11dc,12/17/24 9:18,68ed3619-7d02-44b8-b55f-1cb3b662cd49,OF985,OF,Mote Summerland,R1178,70,fragging,fragging
272874d8-5b23-4d9f-8dec-b4117124d18a,12/17/24 9:17,68ed3619-7d02-44b8-b55f-1cb3b662cd49,OF985,OF,Mote Summerland,R1178,0,Move In,
bf3df107-f0d7-4e70-9e21-514db8bcfba7,12/17/24 9:14,3bfd272f-a025-4f4d-9e53-0a880e3093f7,OF985,OF,Mote Summerland,R1163,-31,fragging,fragging
d762366c-793d-4292-b443-3d74d2c385d5,12/16/24 10:08,f628333c-aedf-4bc6-8855-2d3b9dd88859,DL283,DL,Mote Islamorada,R150,-2,correction,correction
f84791fa-9b94-4c2f-b58c-03b8f4dce843,12/15/24 11:54,9acdb460-6dde-4e23-8364-7f877a16eae9,AP408,AP,Mote Key Largo,R87,12,Transfer,external_transfer_to_G2
ed591a13-c4ff-4b0f-96b9-5329b289999b,12/15/24 11:54,4300c769-bf64-4dd4-90dc-50fcdd66487f,AP146,AP,Mote Key Largo,R87,12,Transfer,external_transfer_to_G2
d39c51aa-ee99-4ef7-a335-5083c405bfdb,12/15/24 11:54,abaa1d7a-2a9b-4a49-997a-70b502306775,AP110,AP,Mote Key Largo,R87,12,Transfer,external_transfer_to_G2
c038d737-416b-4596-acf3-70b508bc21b6,12/15/24 11:53,9acdb460-6dde-4e23-8364-7f877a16eae9,AP408,AP,Mote Key Largo,R87,0,Move In,
d0dcbbc0-aab2-4f44-b935-eebaf209594d,12/15/24 11:52,44170a0a-ada1-4609-bda8-02e6b4da5fc5,AP426,AP,Mote Key Largo,R135,15,Transfer,external_transfer_to_G2
4f171824-627a-455d-bad5-5c7c7b4dd7a1,12/15/24 11:52,0e5f1d8c-fc5d-4698-acf7-0a5b51145157,AP82,AP,Mote Key Largo,R135,0,Move In,
28b38cde-1b22-40a0-8e28-2c2b271d3b4f,12/15/24 11:51,910b9451-29f3-48d8-b321-b923bced9ce0,AP426,AP,Mote Key Largo,R50,-15,Transfer,external_transfer_from_G16
2bccd278-253a-4911-8a3d-40eda4fc0984,12/15/24 11:43,9c67fe7c-37b4-4194-9c65-2663a7f95974,AP408,AP,Mote Key Largo,R20,-12,Transfer,external_transfer_from_G15
6183795d-836c-418d-9c7a-ad87553af0b1,12/15/24 11:40,3058cb48-d6d5-4400-9fe5-12628119e62a,AP146,AP,Mote Key Largo,R110,-12,Transfer,external_transfer_from_G15
21e7716a-c8f1-4148-8554-40cb19555cee,12/15/24 11:40,0ad37410-a044-48cf-9bfc-2615283a967c,AP3,AP,Mote Key Largo,R110,-6,correction,correction
0da9c908-0056-4449-86c3-0b034c5f42ad,12/15/24 11:34,482263f0-d477-4beb-abbb-e93799325c53,AP144,AP,Mote Key Largo,R108,1,Transfer,transfer_from_G19
12111c04-0c05-45b4-8574-ae5a43ab4d0b,12/15/24 11:34,183d0ad8-9b9d-4ac2-88b6-a6495c6ca163,AP144,AP,Mote Key Largo,R278,-1,Transfer,transfer_to_G19
b6befa78-68ab-47a3-859c-db52bf043e40,12/15/24 11:31,74644207-54a2-4d06-8d36-a4c246ea3629,AP110,AP,Mote Key Largo,R120,-12,Transfer,external_transfer_from_G3
4cac874e-69f2-4f2c-a20c-d6ce2bd7f6e3,12/15/24 11:11,64e82d96-047e-4597-af67-ee02345b5738,AP39,AP,Mote Key Largo,R26,-4,other,other
323d9238-b530-4d53-b31e-46cf4d7a0bd6,12/15/24 11:10,b5cc5bb3-11b4-4be7-afd4-2cab638f9790,AP99,AP,Mote Key Largo,R231,-2,other,other
23192e91-6fc6-4412-ba80-d0a3213b8c86,12/15/24 11:09,63b655e1-9dad-46e1-ac3d-e80e56615971,AP126,AP,Mote Key Largo,R306,-5,other,other
1bda274c-cc68-4327-b004-0433e652f017,12/15/24 11:08,88ed9a5c-fdd9-4674-b3e2-643d9d3469a1,AP121,AP,Mote Key Largo,R169,-4,other,other
555256a1-5e84-46d5-9f9f-efa87130a63e,12/15/24 11:00,1763d028-5317-4935-8e97-26cc2567aef8,AP114,AP,Mote Key Largo,R196,-5,other,other
995e7451-7769-4b30-93ef-223a49757db1,12/15/24 7:33,aa1253df-423f-47b1-b2ef-d0499200ee77,OF983,OF,Mote Summerland,R180,-4,other,other
630e0c4a-9c72-424c-b56f-5c5f7c771aa1,12/15/24 7:32,63c95e3f-e217-4f4e-85eb-7fa7a74d1740,OF980,OF,Mote Summerland,R854,-4,other,other
e72e3818-d2c7-4970-b4f9-a709c7c1d6fb,12/15/24 7:32,d0448748-198c-4eea-bbd5-2e19366a12bb,MC107,MC,Mote Summerland,R1446,-2,other,other
d4a1b3a0-cfdf-4da5-966d-2cd93b110940,12/15/24 7:28,48e67283-24d8-4043-928f-54354161166c,OF976,OF,Mote Summerland,R1357,-8,other,other
e7c1ce37-f5b8-4cc1-8d96-02de0250d427,12/15/24 7:27,1c3823a1-5c86-43de-b43d-e6e8cb106050,OF993,OF,Mote Summerland,R1247,-2,other,other
6db0b43e-ccbf-406c-abc9-ae383cf0b9c0,12/15/24 7:17,c138bf67-a088-42e3-bbf6-802fe39b934b,OF1004,OF,Mote Summerland,R205,-18,other,other
66df9237-e3f5-482c-9375-9e7e40c5f5e6,12/15/24 7:17,102af2a8-375c-4b7d-94cd-d6d800ebc7f3,OF989,OF,Mote Summerland,R1498,-2,other,other
4a530874-5da5-49e7-a985-8df026ace17a,12/15/24 7:16,d11bf280-c5a5-45dd-aa56-c0a1e9653dd2,PC19,PC,Mote Summerland,R566,-2,other,other
5d15f3d0-2abd-475f-bcd7-5113b7a2944e,12/15/24 7:16,0e649a09-9a5d-4868-96fd-e44330638468,DL8,DL,Mote Summerland,R1345,-1,other,other
be926441-11e4-4923-b54a-16aae4725045,12/15/24 7:15,abd16079-6924-4d8f-b50a-e7305b969413,SS1,SIDEREA,Mote Summerland,R324,-6,other,other
5ab49dd3-12e0-4049-83a0-a25706ac9679,12/15/24 7:15,0325073c-80d5-4a8a-919a-1f3097bfc131,OF996,OF,Mote Summerland,R788,-3,other,other
f38aa8e1-1c12-476d-927b-1c883168054b,12/15/24 7:10,be92e816-020a-4bae-8df4-f4353bf65bc8,OF976,OF,Mote Summerland,R481,-6,other,other
843ac09d-536d-406b-bbac-10e83276719a,12/15/24 7:08,0cdd3ece-1c56-4d6f-b3c2-493f79c96f45,OF976,OF,Mote Summerland,R1015,-1,other,other
91ea8639-58e6-47a7-a134-95199e66f74c,12/15/24 7:08,2f58182d-e048-4f08-a104-451cca13f233,OF980,OF,Mote Summerland,R1026,-7,other,other
1edfa086-623b-4679-9714-122872312f0c,12/15/24 7:05,aab4e489-6441-442f-81ff-c246d673a8d7,OF1004,OF,Mote Summerland,R803,-2,other,other
5ae1a028-5a40-4844-8584-00bc57370914,12/15/24 7:05,7a539898-d53e-404f-8239-1279419857d3,OF982,OF,Mote Summerland,R1024,-6,other,other
75462c99-dbbc-4d8d-98bf-8bc913dc1657,12/15/24 7:03,35267150-9899-4b33-8aa3-b92f7673689d,DL1,DL,Mote Summerland,R292,-3,other,other
b044e52a-5792-4b1f-aa49-b0192a0d3719,12/15/24 7:02,c8e18540-0f20-49ed-91e7-bcf2201031e8,OF984,OF,Mote Summerland,R1319,-4,other,other
6f92c70c-0b30-41d7-89c6-fa467e8d9311,12/15/24 7:00,0c72233a-1cf3-41af-9e99-8d0cb21f361f,OF996,OF,Mote Summerland,R1449,-3,other,other
0e7fa5a5-43bf-4cb1-9e4e-433767852310,12/15/24 6:58,3023ac05-8bbf-413f-b7d5-d4d2f2c6bf87,OF977,OF,Mote Summerland,R1091,-1,other,other
0082c442-b7c4-4dec-b629-775d55d69a5b,12/15/24 6:58,5281c3ca-1fa8-4c1a-bedc-c9579feca56a,OF977,OF,Mote Summerland,R1104,-4,other,other
cabe6338-a60f-45f6-837f-56407322cf3d,12/15/24 6:57,8c2223b0-2df2-44c6-b2c1-0148249060c7,OF1018,OF,Mote Summerland,R1414,-1,other,other
41574241-4057-47b3-b281-bdbb7eb0a480,12/15/24 6:55,280ceac5-f24b-44d2-ad88-9c8226a173fe,OF976,OF,Mote Summerland,R139,-2,other,other
c22e0d9b-74cc-471d-90d4-ce9cc41a517a,12/15/24 6:55,45973ecf-9f91-49ca-9f5d-4bd00d4b9db4,OF976,OF,Mote Summerland,R1921,-2,other,other
92351115-9b0b-478f-8ac5-5e9d40a03fab,12/15/24 6:55,2e9f91f5-8714-441e-b503-461794b0c2af,OF1004,OF,Mote Summerland,R1921,0,other,other
999be85e-4d6b-4533-bfa8-a74873ac4dda,12/15/24 6:55,73319c28-8dfc-4ee8-b62a-8d84fa7d828c,OF1003,OF,Mote Summerland,R1921,-7,other,other
97375277-6b77-44ab-8a9f-ba0ebcd75dab,12/15/24 6:23,1c1098b5-db95-4ea1-b650-7250c42159b4,OF986,OF,Mote Summerland,R1694,-5,other,other
4bd2b9a6-69ab-45ef-a505-9f84d9b7bf7c,12/15/24 6:22,44365188-3fea-4b91-b563-de532bb4b29d,SS13,SIDEREA,Mote Summerland,R1445,-2,other,other
a4159d74-89f4-445e-a81d-fdfda16a79a0,12/15/24 6:21,8db1d06d-07dd-4309-88e7-fe6425c5ee21,DL210,DL,Mote Summerland,R1648,-1,other,other
f69a423b-3e99-471a-b0e7-6f34513742bb,12/15/24 6:19,ca5b0a0a-b900-4ad3-83e2-9233baafd412,CN51,CN,Mote Summerland,R413,-2,other,other
a954ab47-efb1-4ad7-b511-8bb3b0301c1a,12/15/24 6:19,26916f02-9aeb-4bb9-97c0-e283644eb353,SI32,INTERSEPTA,Mote Summerland,R749,-4,other,other
910c079a-5a46-4c49-94ab-602052e79454,12/15/24 6:06,0f5a9a8d-8e2a-4950-92b5-281ecaecaa6b,OF982,OF,Mote Summerland,R1041,-1,other,other
b19a36dd-c6a2-4777-883a-549a44d20a0f,12/15/24 6:05,1e9f997c-35e9-47ff-8af9-5c3758b530e5,OF982,OF,Mote Summerland,R1298,-1,other,other
76eb61a5-7aee-4f8a-bf8b-ab192ae69124,12/15/24 6:05,0da3ceba-8c05-4441-a9ec-44e254d3c0fa,MC112,MC,Mote Summerland,R1373,-3,other,other
8dbbf36c-545d-4f50-9071-ab2f9d08514a,12/15/24 6:04,d8dc137e-b3bc-4f7f-a583-33e8a6d985e0,OF984,OF,Mote Summerland,R1333,-10,other,other
4c4dfdff-9440-40e9-b9a6-14265ea36a2a,12/15/24 6:03,9c67fe7c-37b4-4194-9c65-2663a7f95974,AP408,AP,Mote Key Largo,R20,-2,other,other
378497ef-4869-45a2-aa26-8be84fc2827a,12/15/24 6:03,00275ba8-f246-41ba-bf98-4fb50b2a2c9a,OF1004,OF,Mote Summerland,R681,-5,other,other
8000675a-8c9b-40c2-8dbd-583c2b43d72b,12/15/24 6:03,9cbcd776-4d22-405c-a7c3-7b99a35c549c,OF97,OF,Mote Summerland,R629,-2,other,other
350f9983-6c7b-4b19-b231-ccf34ffd4666,12/15/24 5:59,01032e4f-8af6-4cdd-9dd3-70e06b19eb0c,OF1006,OF,Mote Summerland,R1188,-1,other,other
d2fb89e4-810c-46d0-a7e2-7bfd5fd74822,12/15/24 5:58,a2392398-5957-4530-b672-44cd2099198d,OF991,OF,Mote Summerland,R1293,-4,other,other
e9a9edc3-3865-44bf-b031-0bcd03e695e5,12/15/24 5:57,d67ffdd0-a94b-49ef-886e-77252615940d,OF987,OF,Mote Summerland,R1331,-1,other,other
40fdf2c8-3b83-42f0-8b2b-680d5254f9be,12/15/24 5:56,62184e46-b7ab-452f-bc35-9cdb5b7f7b8f,OF1004,OF,Mote Summerland,R560,-3,other,other
a9b371b2-2436-4592-87c9-25bcf8400071,12/15/24 5:55,a5ee7dc5-73f6-48a0-ac6e-1ac34ab5d073,OF991,OF,Mote Summerland,R902,-8,other,other
10a06b9c-c216-4366-97d9-eb3df4504da1,12/15/24 5:54,acb018da-ee7b-4a91-8b36-b8b50dc8b6fb,OF1004,OF,Mote Summerland,R1274,-9,other,other
29003b87-a337-4857-92e0-af733c6c791d,12/15/24 5:53,5ccc1be4-6561-4637-85b4-bd11f313a2a1,OF999,OF,Mote Summerland,R1209,-4,other,other
bab24635-3909-45eb-af37-17642f376c07,12/15/24 5:51,4478179d-057f-4065-82d1-815c3762feec,OF981,OF,Mote Summerland,R699,-1,other,other
f43170dc-73ee-45fe-b3ff-56fbf5c19d71,12/15/24 5:48,5d272835-eadd-4569-a907-ee2b70512f4a,DL3,DL,Mote Summerland,R694,-3,other,other
c3cbe6c2-7b5c-4811-ad99-4ad825443d9d,12/15/24 5:46,1788c819-7e96-4c83-9f56-a54362a46bf9,DL12,DL,Mote Summerland,R2027,-1,other,other
5c68e350-e2b7-4758-92d3-19f0eb011500,12/15/24 5:45,0a6d180a-14a5-424a-9fb0-00edeabd7292,CN33,CN,Mote Summerland,R1179,-3,other,other
61ac85db-c7a2-4445-bdcf-145f5e6ae491,12/15/24 5:43,a9ba64d9-5cf9-4fca-ac5f-786466150172,DL157,DL,Mote Summerland,R152,-1,other,other
0d20df4f-5d0a-48ba-9d7f-7a365a6bd492,12/15/24 5:43,92434a60-34d4-43bc-9d69-29bc0daed5b7,DL153,DL,Mote Summerland,R152,-1,other,other
dab65ef8-470e-4fc5-bea7-d9dd6296b23e,12/15/24 5:40,eaf4ba57-f63f-4165-9c99-f0ceaf349707,DS9,DS,Mote Summerland,R1150,-2,other,other
f64dc7cf-c322-49d4-852f-8f551da72afe,12/15/24 5:38,7fcaa318-0a00-4302-b641-d8442dbf1756,DL223,DL,Mote Summerland,R941,-2,other,other
5f8583a5-10fd-4afe-8cb9-f6292b472d13,12/15/24 5:37,7680b769-0124-48e3-9add-4e9145c35dae,PS17,PS,Mote Summerland,R1539,-1,other,other
947adc6e-2591-40c7-82a2-c5dc7707d784,12/15/24 5:37,27b26207-85f7-40c1-b51c-142fdce06be7,DL2,DL,Mote Summerland,R1522,-7,other,other
d306fb16-b1d5-468a-9e81-6d853b171943,12/15/24 5:36,199f83e0-ff8a-4630-b718-0e08571387e0,DL221,DL,Mote Summerland,R1434,-7,other,other
b477c3c1-6edb-4792-a990-5a77b3c63e0d,12/15/24 5:36,0f312bb0-accb-46e3-b96f-543d52d4f1b7,DL200,DL,Mote Summerland,R1434,-6,other,other
5d71830f-aa2a-4560-a247-077f28593bb3,12/14/24 12:23,e4c53d89-163b-4b3f-8306-7b80e4ee2199,AP53,AP,Mote Key Largo,R318,-2,other,other
cc4a5d01-776d-440e-ae78-087632c03bb3,12/14/24 12:19,c84bea47-6469-44a8-9262-b03a85bfb372,OF953,OF,Mote Key Largo,R101,-1,other,other
cae5022a-2829-42bc-bf48-809d798d9c8e,12/14/24 12:12,548814d1-f1b2-4798-9de4-797f17d11ee5,AP23,AP,Mote Key Largo,R010,-1,other,other
1adf7f1d-32e8-4a1b-9cef-f25f3222fd97,12/14/24 11:20,0e2cdba9-8026-47ce-8467-aec336eaf50e,OF1004,OF,Mote Summerland,R1346,-4,other,other
49df0bc4-9357-4f72-af5e-b186d2c5a70f,12/14/24 11:19,25f24d1b-5b64-4943-a5bd-ed94309c6374,OF981,OF,Mote Summerland,R1235,-3,other,other
f97443f9-d374-4ea6-b1b6-7db52bdbf5cf,12/14/24 11:17,9ed25162-a6db-4085-aca0-2e7cc7d8e73d,DL218,DL,Mote Summerland,R844,-2,other,other
e0e81a4a-ad55-4c12-8d8a-872ef7275c1d,12/13/24 11:19,16888920-cbb9-4bc1-983a-2d58a623d2dd,AP146,AP,Mote Islamorada,R241,-1,other,other
909d3c55-edfd-4eaa-b9cf-69455f9bcc31,12/13/24 11:11,74115a2b-6b99-4fdc-88ad-63729b37c60c,MC87,MC,Mote Islamorada,R125,13,fragging,fragging
069c5b9f-e020-487c-9b7d-d5ad30855223,12/13/24 11:11,74115a2b-6b99-4fdc-88ad-63729b37c60c,MC87,MC,Mote Islamorada,R125,0,Move In,
ddca7703-b352-41f4-a179-9a1702adff61,12/13/24 11:10,42a94531-6d20-4e67-b8cc-cd5b98b16cd8,OF957,OF,Mote Islamorada,R72,16,fragging,fragging
6df1c532-b9ba-4a46-ad43-571630805453,12/13/24 11:10,42a94531-6d20-4e67-b8cc-cd5b98b16cd8,OF957,OF,Mote Islamorada,R72,0,Move In,
9b7c8443-133c-44a1-ad51-9c500dbc3dea,12/13/24 11:10,81ba0c24-978a-4cd1-8cc2-d2dd2de729e3,OF957,OF,Mote Islamorada,R59,33,fragging,fragging
1b34b7c6-80b8-4f32-bc6c-4238b8da8d2d,12/13/24 11:09,81ba0c24-978a-4cd1-8cc2-d2dd2de729e3,OF957,OF,Mote Islamorada,R59,0,Move In,
4660fb46-d6f6-4ed9-ad20-6620a03f35b6,12/13/24 11:09,b6c25879-7109-49c1-9ce9-016d5bde4be5,OF957,OF,Mote Islamorada,R45,33,fragging,fragging
029f583d-d32a-47d0-87e4-cf2e3acb5a3e,12/13/24 11:09,b6c25879-7109-49c1-9ce9-016d5bde4be5,OF957,OF,Mote Islamorada,R45,0,Move In,
2317b9ac-8dcc-4a9b-b7f9-3f3e835d70c9,12/13/24 11:08,e2b18c3c-e394-49e0-bde9-ce044f892faa,OF957,OF,Mote Islamorada,R25,15,fragging,fragging
1bb4af55-75c4-4e7f-b47d-ef62e7a23484,12/13/24 11:08,e2b18c3c-e394-49e0-bde9-ce044f892faa,OF957,OF,Mote Islamorada,R25,0,Move In,
8034bafa-f6a0-4ff1-a041-bfc4f9a7e3b1,12/13/24 11:07,3a37f08c-8315-4a43-b943-e107cc390e74,OF957,OF,Mote Islamorada,R41,-13,fragging,fragging
6e281396-2bdd-4ca6-8b6c-fcb54cb59fb6,12/13/24 8:47,a1437116-1ce0-46dd-8706-7d3d8c94e440,OF957,OF,Mote Islamorada,R71,7,fragging,fragging
3ef15940-ae62-4474-974d-5d6c7f970df9,12/13/24 8:28,4e3dec68-7d05-4a2f-b269-8ee59fe93e5b,CN40,CN,Mote Islamorada,R219,30,fragging,fragging
ff6e6d0f-d4e8-4892-b270-c087655449c2,12/13/24 8:28,4e3dec68-7d05-4a2f-b269-8ee59fe93e5b,CN40,CN,Mote Islamorada,R219,0,Move In,
4201e9e6-c578-4d27-9371-94d8fec1da31,12/13/24 8:27,3ffb2a8d-755e-453b-9247-8b3e868a1201,CN40,CN,Mote Islamorada,R69,5,fragging,fragging
683c32bb-a5be-438f-826f-cb168dcdb60b,12/13/24 6:59,4ba6e0d9-0d66-407b-8677-b8dcf81884c7,OF920,OF,Mote Islamorada,R305,19,fragging,fragging
079d5039-50e4-46ad-a7c8-f649cf434de0,12/13/24 6:58,4ba6e0d9-0d66-407b-8677-b8dcf81884c7,OF920,OF,Mote Islamorada,R305,0,Move In,
9397ff89-9791-499e-9b4c-97a202ee3d9b,12/13/24 6:53,caa328e8-b0e6-4dbb-ac6e-968e7faea93c,OF920,OF,Mote Islamorada,R140,34,fragging,fragging
49c88438-0abf-4159-8b4a-cc186da20fd8,12/13/24 6:53,caa328e8-b0e6-4dbb-ac6e-968e7faea93c,OF920,OF,Mote Islamorada,R140,0,Move In,
df2cfdd4-236c-40bb-955e-5a262d90ece4,12/13/24 6:51,517e9bb0-2d45-4d0d-ae0c-b3834ad8a133,OF920,OF,Mote Islamorada,R111,3,fragging,fragging
debdf490-d89f-487f-9015-b498601692ba,12/13/24 6:41,edeedcc5-4b82-4a1f-92f2-f59561bbedbd,AP110,AP,Mote Islamorada,R157,-1,other,other
c8f87e09-ae48-455f-a7f5-00631fd5bf22,12/13/24 6:38,3e0893b5-89a5-47b8-b34c-db1abdb1d32e,CN36,CN,Mote Islamorada,R282,30,fragging,fragging
404c2e6d-a589-4339-ad49-aa5a5e237601,12/13/24 6:37,3e0893b5-89a5-47b8-b34c-db1abdb1d32e,CN36,CN,Mote Islamorada,R282,0,Move In,
ea9cfee2-ce21-4295-a953-55550763221d,12/13/24 6:36,d0574dba-f5b4-4484-83ba-3e6b678261dd,CN36,CN,Mote Islamorada,R208,3,fragging,fragging
7adb0a37-48aa-4b75-bcc7-49d709f57854,12/12/24 9:37,7216fbfd-b805-49a5-859d-433d57b3dcd2,OF930,OF,Mote Islamorada,R251,-22,Move Out,
538d266c-5514-43a5-b593-c22e209b381a,12/12/24 8:06,d8d243b9-541b-4b93-9cb0-17a1bf0f8af7,SS721,SS,Mote Summerland,R1941,-1,correction,correction
0d943336-4a8a-478c-ab13-1de4761d4789,12/12/24 8:02,d930bc26-f871-49ba-9575-de2c28d47263,SH59,SH,Mote Summerland,R654,1,correction,correction
293d4689-e251-44e3-8958-c6bbc52f83da,12/12/24 8:02,3a8f22d5-649e-4f8f-8585-c84c1cc87403,SH59,SH,Mote Summerland,R1503,-1,correction,correction
5a7dac7d-7d2c-4060-bffb-09114f141b55,12/12/24 7:51,51fc3a6b-393e-4ed7-8eb6-48666fd917af,PA430,PA,Mote Summerland,R971,-1,correction,correction
8238ca75-9a9d-4606-aecf-3d0920e113b8,12/12/24 7:51,7758e8a5-9310-45b2-8409-50423f0a09a3,PA429,PA,Mote Summerland,R971,-1,correction,correction
ea930f87-4cbf-45fe-b688-5c7c34455382,12/12/24 7:51,e789220b-d330-4973-ad6b-5d63ff8d031d,PA428,PA,Mote Summerland,R971,-1,correction,correction
65091d64-81c9-434d-91df-9eb86ffc9c0d,12/12/24 7:51,ba61083a-bd10-42d5-97e1-c7f03758b781,PA427,PA,Mote Summerland,R971,-1,correction,correction
5d031e63-b2c7-469a-9e8e-2c95341c54aa,12/12/24 7:51,56c0329a-8792-4bb6-9a61-20b35ab67755,PA426,PA,Mote Summerland,R971,-1,correction,correction
c3f34cdc-be9a-4861-9281-af4908ef965a,12/12/24 7:51,1dcba6df-316a-485c-8749-f61f04931844,PA425,PA,Mote Summerland,R971,-1,correction,correction
a9e33c4e-92ce-4204-8d53-407fb0740bc9,12/12/24 7:51,ca240360-0166-47ca-90e6-91a894e79d33,PA424,PA,Mote Summerland,R971,-1,correction,correction
